date,product_name,store_code,promotion_flag,flag,sale_qty
2016-08-24,백산수2.0L,1,0,1,1563
2016-08-25,백산수2.0L,1,0,1,1071
2016-08-26,백산수2.0L,1,0,1,989
2016-08-27,백산수2.0L,1,0,1,1958
2016-08-28,백산수2.0L,1,0,0,0
2016-08-29,백산수2.0L,1,0,1,826
2016-08-30,백산수2.0L,1,0,1,825
2016-08-31,백산수2.0L,1,0,1,800
2016-09-01,백산수2.0L,1,0,1,993
2016-09-02,백산수2.0L,1,0,1,745
2016-09-03,백산수2.0L,1,0,1,1580
2016-09-04,백산수2.0L,1,0,1,1337
2016-09-05,백산수2.0L,1,0,1,775
2016-09-06,백산수2.0L,1,0,1,802
2016-09-07,백산수2.0L,1,0,1,680
2016-09-08,백산수2.0L,1,0,1,753
2016-09-09,백산수2.0L,1,0,1,833
2016-09-10,백산수2.0L,1,0,1,1924
2016-09-11,백산수2.0L,1,0,0,0
2016-09-12,백산수2.0L,1,0,1,1615
2016-09-13,백산수2.0L,1,0,1,2302
2016-09-14,백산수2.0L,1,0,1,3183
2016-09-15,백산수2.0L,1,0,1,717
2016-09-16,백산수2.0L,1,0,1,1044
2016-09-17,백산수2.0L,1,0,1,765
2016-09-18,백산수2.0L,1,0,1,887
2016-09-19,백산수2.0L,1,0,1,595
2016-09-20,백산수2.0L,1,0,1,437
2016-09-21,백산수2.0L,1,0,1,489
2016-09-22,백산수2.0L,1,0,1,572
2016-09-23,백산수2.0L,1,0,1,531
2016-09-24,백산수2.0L,1,0,1,857
2016-09-25,백산수2.0L,1,0,0,0
2016-09-26,백산수2.0L,1,0,1,548
2016-09-27,백산수2.0L,1,0,1,508
2016-09-28,백산수2.0L,1,0,1,427
2016-09-29,백산수2.0L,1,0,1,909
2016-09-30,백산수2.0L,1,0,1,966
2016-10-01,백산수2.0L,1,0,1,1532
2016-10-02,백산수2.0L,1,0,1,1461
2016-10-03,백산수2.0L,1,0,1,1352
2016-10-04,백산수2.0L,1,0,1,743
2016-10-05,백산수2.0L,1,0,1,708
2016-10-06,백산수2.0L,1,0,1,970
2016-10-07,백산수2.0L,1,0,1,768
2016-10-08,백산수2.0L,1,0,1,1465
2016-10-09,백산수2.0L,1,0,0,0
2016-10-10,백산수2.0L,1,0,1,884
2016-10-11,백산수2.0L,1,0,1,679
2016-10-12,백산수2.0L,1,0,1,625
2016-10-13,백산수2.0L,1,0,1,2445
2016-10-14,백산수2.0L,1,0,1,2655
2016-10-15,백산수2.0L,1,0,1,3302
2016-10-16,백산수2.0L,1,0,1,2586
2016-10-17,백산수2.0L,1,0,1,439
2016-10-18,백산수2.0L,1,0,1,400
2016-10-19,백산수2.0L,1,0,1,535
2016-10-20,백산수2.0L,1,0,1,735
2016-10-21,백산수2.0L,1,0,1,650
2016-10-22,백산수2.0L,1,0,1,892
2016-10-23,백산수2.0L,1,0,0,0
2016-10-24,백산수2.0L,1,0,1,523
2016-10-25,백산수2.0L,1,0,1,508
2016-10-26,백산수2.0L,1,0,1,348
2016-10-27,백산수2.0L,1,0,1,504
2016-10-28,백산수2.0L,1,0,1,476
2016-10-29,백산수2.0L,1,0,1,738
2016-10-30,백산수2.0L,1,0,1,830
2016-10-31,백산수2.0L,1,0,1,355
2016-11-01,백산수2.0L,1,0,1,413
2016-11-02,백산수2.0L,1,0,1,280
2016-11-03,백산수2.0L,1,0,1,492
2016-11-04,백산수2.0L,1,0,1,604
2016-11-05,백산수2.0L,1,0,1,1153
2016-11-06,백산수2.0L,1,0,1,952
2016-11-07,백산수2.0L,1,0,1,588
2016-11-08,백산수2.0L,1,0,1,599
2016-11-09,백산수2.0L,1,0,1,485
2016-11-10,백산수2.0L,1,0,1,495
2016-11-11,백산수2.0L,1,0,1,670
2016-11-12,백산수2.0L,1,0,1,1145
2016-11-13,백산수2.0L,1,0,0,0
2016-11-14,백산수2.0L,1,0,1,590
2016-11-15,백산수2.0L,1,0,1,647
2016-11-16,백산수2.0L,1,0,1,549
2016-11-17,백산수2.0L,1,0,1,841
2016-11-18,백산수2.0L,1,0,1,713
2016-11-19,백산수2.0L,1,0,1,1180
2016-11-20,백산수2.0L,1,0,1,1210
2016-11-21,백산수2.0L,1,0,1,370
2016-11-22,백산수2.0L,1,0,1,431
2016-11-23,백산수2.0L,1,0,1,345
2016-11-24,백산수2.0L,1,0,1,419
2016-11-25,백산수2.0L,1,0,1,807
2016-11-26,백산수2.0L,1,0,1,836
2016-11-27,백산수2.0L,1,0,0,0
2016-11-28,백산수2.0L,1,0,1,638
2016-11-29,백산수2.0L,1,0,1,504
2016-11-30,백산수2.0L,1,0,1,592
2016-12-01,백산수2.0L,1,0,1,690
2016-12-02,백산수2.0L,1,0,1,770
2016-12-03,백산수2.0L,1,0,1,1083
2016-12-04,백산수2.0L,1,0,1,1111
2016-12-05,백산수2.0L,1,0,1,608
2016-12-06,백산수2.0L,1,0,1,537
2016-12-07,백산수2.0L,1,0,1,649
2016-12-08,백산수2.0L,1,0,1,668
2016-12-09,백산수2.0L,1,0,1,590
2016-12-10,백산수2.0L,1,0,1,972
2016-12-11,백산수2.0L,1,0,0,0
2016-12-12,백산수2.0L,1,0,1,660
2016-12-13,백산수2.0L,1,0,1,573
2016-12-14,백산수2.0L,1,0,1,613
2016-12-15,백산수2.0L,1,0,1,391
2016-12-16,백산수2.0L,1,0,1,544
2016-12-17,백산수2.0L,1,0,1,743
2016-12-18,백산수2.0L,1,0,1,755
2016-12-19,백산수2.0L,1,0,1,455
2016-12-20,백산수2.0L,1,0,1,371
2016-12-21,백산수2.0L,1,0,1,402
2016-12-22,백산수2.0L,1,0,1,375
2016-12-23,백산수2.0L,1,0,1,583
2016-12-24,백산수2.0L,1,0,1,869
2016-12-25,백산수2.0L,1,0,0,0
2016-12-26,백산수2.0L,1,0,1,460
2016-12-27,백산수2.0L,1,0,1,516
2016-12-28,백산수2.0L,1,0,1,441
2016-12-29,백산수2.0L,1,0,1,893
2016-12-30,백산수2.0L,1,0,1,952
2016-12-31,백산수2.0L,1,0,1,1311
2017-01-01,백산수2.0L,1,0,1,5890
2017-01-02,백산수2.0L,1,0,1,3968
2017-01-03,백산수2.0L,1,0,1,1018
2017-01-04,백산수2.0L,1,0,1,515
2017-01-05,백산수2.0L,1,0,1,564
2017-01-06,백산수2.0L,1,0,1,648
2017-01-07,백산수2.0L,1,0,1,1092
2017-01-08,백산수2.0L,1,0,0,0
2017-01-09,백산수2.0L,1,0,1,678
2017-01-10,백산수2.0L,1,0,1,559
2017-01-11,백산수2.0L,1,0,1,595
2017-01-12,백산수2.0L,1,0,1,705
2017-01-13,백산수2.0L,1,0,1,602
2017-01-14,백산수2.0L,1,0,1,1052
2017-01-15,백산수2.0L,1,0,1,1052
2017-01-16,백산수2.0L,1,0,1,606
2017-01-17,백산수2.0L,1,0,1,641
2017-01-18,백산수2.0L,1,0,1,638
2017-01-19,백산수2.0L,1,0,1,544
2017-01-20,백산수2.0L,1,0,1,707
2017-01-21,백산수2.0L,1,0,1,1413
2017-01-22,백산수2.0L,1,0,0,0
2017-01-23,백산수2.0L,1,0,1,900
2017-01-24,백산수2.0L,1,0,1,717
2017-01-25,백산수2.0L,1,1,1,828
2017-01-26,백산수2.0L,1,1,1,1506
2017-01-27,백산수2.0L,1,1,1,1794
2017-01-28,백산수2.0L,1,1,1,402
2017-01-29,백산수2.0L,1,0,1,753
2017-01-30,백산수2.0L,1,0,1,677
2017-01-31,백산수2.0L,1,0,1,554
2017-02-01,백산수2.0L,1,0,1,605
2017-02-02,백산수2.0L,1,0,1,527
2017-02-03,백산수2.0L,1,0,1,714
2017-02-04,백산수2.0L,1,0,1,1022
2017-02-05,백산수2.0L,1,0,1,1276
2017-02-06,백산수2.0L,1,0,1,574
2017-02-07,백산수2.0L,1,0,1,705
2017-02-08,백산수2.0L,1,0,1,457
2017-02-09,백산수2.0L,1,0,1,360
2017-02-10,백산수2.0L,1,0,1,506
2017-02-11,백산수2.0L,1,0,1,629
2017-02-12,백산수2.0L,1,0,0,0
2017-02-13,백산수2.0L,1,0,1,461
2017-02-14,백산수2.0L,1,0,1,342
2017-02-15,백산수2.0L,1,0,1,368
2017-02-16,백산수2.0L,1,0,1,2184
2017-02-17,백산수2.0L,1,0,1,2271
2017-02-18,백산수2.0L,1,0,1,2992
2017-02-19,백산수2.0L,1,0,1,2753
2017-02-20,백산수2.0L,1,0,1,346
2017-02-21,백산수2.0L,1,0,1,413
2017-02-22,백산수2.0L,1,0,1,591
2017-02-23,백산수2.0L,1,0,1,521
2017-02-24,백산수2.0L,1,0,1,519
2017-02-25,백산수2.0L,1,0,1,761
2017-02-26,백산수2.0L,1,0,0,0
2017-02-27,백산수2.0L,1,0,1,417
2017-02-28,백산수2.0L,1,0,1,397
2017-03-01,백산수2.0L,1,0,1,650
2017-03-02,백산수2.0L,1,0,1,679
2017-03-03,백산수2.0L,1,0,1,797
2017-03-04,백산수2.0L,1,0,1,1295
2017-03-05,백산수2.0L,1,0,1,926
2017-03-06,백산수2.0L,1,0,1,420
2017-03-07,백산수2.0L,1,0,1,546
2017-03-08,백산수2.0L,1,0,1,604
2017-03-09,백산수2.0L,1,0,1,491
2017-03-10,백산수2.0L,1,0,1,558
2017-03-11,백산수2.0L,1,0,1,1046
2017-03-12,백산수2.0L,1,0,0,0
2017-03-13,백산수2.0L,1,0,1,765
2017-03-14,백산수2.0L,1,0,1,549
2017-03-15,백산수2.0L,1,0,1,480
2017-03-16,백산수2.0L,1,0,1,513
2017-03-17,백산수2.0L,1,0,1,495
2017-03-18,백산수2.0L,1,0,1,728
2017-03-19,백산수2.0L,1,0,1,729
2017-03-20,백산수2.0L,1,0,1,382
2017-03-21,백산수2.0L,1,0,1,380
2017-03-22,백산수2.0L,1,0,1,366
2017-03-23,백산수2.0L,1,0,1,401
2017-03-24,백산수2.0L,1,0,1,426
2017-03-25,백산수2.0L,1,0,1,800
2017-03-26,백산수2.0L,1,0,0,0
2017-03-27,백산수2.0L,1,0,1,603
2017-03-28,백산수2.0L,1,0,1,425
2017-03-29,백산수2.0L,1,0,1,460
2017-03-30,백산수2.0L,1,0,1,1219
2017-03-31,백산수2.0L,1,0,1,1259
2017-04-01,백산수2.0L,1,0,1,1718
2017-04-02,백산수2.0L,1,0,1,1735
2017-04-03,백산수2.0L,1,0,1,871
2017-04-04,백산수2.0L,1,0,1,926
2017-04-05,백산수2.0L,1,0,1,940
2017-04-06,백산수2.0L,1,1,1,1429
2017-04-07,백산수2.0L,1,1,1,1528
2017-04-08,백산수2.0L,1,1,1,2714
2017-04-09,백산수2.0L,1,1,0,0
2017-04-10,백산수2.0L,1,1,1,1449
2017-04-11,백산수2.0L,1,1,1,1081
2017-04-12,백산수2.0L,1,1,1,1064
2017-04-13,백산수2.0L,1,0,1,487
2017-04-14,백산수2.0L,1,0,1,620
2017-04-15,백산수2.0L,1,0,1,619
2017-04-16,백산수2.0L,1,0,1,664
2017-04-17,백산수2.0L,1,0,1,271
2017-04-18,백산수2.0L,1,0,1,401
2017-04-19,백산수2.0L,1,0,1,523
2017-04-20,백산수2.0L,1,0,1,309
2017-04-21,백산수2.0L,1,0,1,570
2017-04-22,백산수2.0L,1,0,1,805
2017-04-23,백산수2.0L,1,0,0,0
2017-04-24,백산수2.0L,1,0,1,448
2017-04-25,백산수2.0L,1,0,1,389
2017-04-26,백산수2.0L,1,0,1,406
2017-04-27,백산수2.0L,1,0,1,764
2017-04-28,백산수2.0L,1,0,1,987
2017-04-29,백산수2.0L,1,0,1,1347
2017-04-30,백산수2.0L,1,0,1,1108
2017-05-01,백산수2.0L,1,0,1,1327
2017-05-02,백산수2.0L,1,0,1,792
2017-05-03,백산수2.0L,1,0,1,1057
2017-05-04,백산수2.0L,1,0,1,1170
2017-05-05,백산수2.0L,1,0,1,1214
2017-05-06,백산수2.0L,1,0,1,1143
2017-05-07,백산수2.0L,1,0,1,1272
2017-05-08,백산수2.0L,1,0,1,806
2017-05-09,백산수2.0L,1,0,1,637
2017-05-10,백산수2.0L,1,0,1,671
2017-05-11,백산수2.0L,1,0,1,351
2017-05-12,백산수2.0L,1,0,1,378
2017-05-13,백산수2.0L,1,0,1,944
2017-05-14,백산수2.0L,1,0,0,0
2017-05-15,백산수2.0L,1,0,1,529
2017-05-16,백산수2.0L,1,0,1,387
2017-05-17,백산수2.0L,1,0,1,354
2017-05-18,백산수2.0L,1,0,1,402
2017-05-19,백산수2.0L,1,0,1,598
2017-05-20,백산수2.0L,1,0,1,943
2017-05-21,백산수2.0L,1,0,1,700
2017-05-22,백산수2.0L,1,0,1,426
2017-05-23,백산수2.0L,1,0,1,323
2017-05-24,백산수2.0L,1,0,1,462
2017-05-25,백산수2.0L,1,0,1,439
2017-05-26,백산수2.0L,1,0,1,549
2017-05-27,백산수2.0L,1,0,1,839
2017-05-28,백산수2.0L,1,0,0,0
2017-05-29,백산수2.0L,1,0,1,492
2017-05-30,백산수2.0L,1,0,1,581
2017-05-31,백산수2.0L,1,0,1,850
2017-06-01,백산수2.0L,1,0,1,1105
2017-06-02,백산수2.0L,1,0,1,869
2017-06-03,백산수2.0L,1,0,1,1379
2017-06-04,백산수2.0L,1,0,1,1486
2017-06-05,백산수2.0L,1,0,1,873
2017-06-06,백산수2.0L,1,0,1,1018
2017-06-07,백산수2.0L,1,0,1,940
2017-06-08,백산수2.0L,1,0,1,342
2017-06-09,백산수2.0L,1,0,1,372
2017-06-10,백산수2.0L,1,0,1,801
2017-06-11,백산수2.0L,1,0,0,0
2017-06-12,백산수2.0L,1,0,1,529
2017-06-13,백산수2.0L,1,0,1,521
2017-06-14,백산수2.0L,1,0,1,376
2017-06-15,백산수2.0L,1,0,1,4010
2017-06-16,백산수2.0L,1,0,1,4232
2017-06-17,백산수2.0L,1,0,1,5223
2017-06-18,백산수2.0L,1,0,1,5325
2017-06-19,백산수2.0L,1,0,1,578
2017-06-20,백산수2.0L,1,0,1,544
2017-06-21,백산수2.0L,1,0,1,451
2017-06-22,백산수2.0L,1,0,1,454
2017-06-23,백산수2.0L,1,0,1,563
2017-06-24,백산수2.0L,1,0,1,1375
2017-06-25,백산수2.0L,1,0,0,0
2017-06-26,백산수2.0L,1,0,1,584
2017-06-27,백산수2.0L,1,0,1,485
2017-06-28,백산수2.0L,1,0,1,810
2017-06-29,백산수2.0L,1,0,1,485
2017-06-30,백산수2.0L,1,0,1,537
2017-07-01,백산수2.0L,1,0,1,1242
2017-07-02,백산수2.0L,1,0,1,1061
2017-07-03,백산수2.0L,1,0,1,553
2017-07-04,백산수2.0L,1,0,1,606
2017-07-05,백산수2.0L,1,0,1,567
2017-07-06,백산수2.0L,1,0,1,454
2017-07-07,백산수2.0L,1,0,1,535
2017-07-08,백산수2.0L,1,0,1,1090
2017-07-09,백산수2.0L,1,0,0,0
2017-07-10,백산수2.0L,1,0,1,706
2017-07-11,백산수2.0L,1,0,1,640
2017-07-12,백산수2.0L,1,0,1,630
2017-07-13,백산수2.0L,1,0,1,961
2017-07-14,백산수2.0L,1,0,1,1576
2017-07-15,백산수2.0L,1,0,1,2278
2017-07-16,백산수2.0L,1,0,1,1895
2017-07-17,백산수2.0L,1,0,1,1157
2017-07-18,백산수2.0L,1,0,1,778
2017-07-19,백산수2.0L,1,0,1,1135
2017-07-20,백산수2.0L,1,0,1,971
2017-07-21,백산수2.0L,1,0,1,1302
2017-07-22,백산수2.0L,1,0,1,2229
2017-07-23,백산수2.0L,1,0,0,0
2017-07-24,백산수2.0L,1,0,1,1156
2017-07-25,백산수2.0L,1,0,1,876
2017-07-26,백산수2.0L,1,0,1,846
2017-07-27,백산수2.0L,1,0,1,1123
2017-07-28,백산수2.0L,1,0,1,1562
2017-07-29,백산수2.0L,1,0,1,2017
2017-07-30,백산수2.0L,1,0,1,1634
2017-07-31,백산수2.0L,1,0,1,1092
2017-08-01,백산수2.0L,1,0,1,1210
2017-08-02,백산수2.0L,1,0,1,1031
2017-08-03,백산수2.0L,1,0,1,1072
2017-08-04,백산수2.0L,1,0,1,1298
2017-08-05,백산수2.0L,1,0,1,1938
2017-08-06,백산수2.0L,1,0,1,1600
2017-08-07,백산수2.0L,1,0,1,1319
2017-08-08,백산수2.0L,1,0,1,1127
2017-08-09,백산수2.0L,1,0,1,686
2017-08-10,백산수2.0L,1,0,1,860
2017-08-11,백산수2.0L,1,0,1,1013
2017-08-12,백산수2.0L,1,0,1,1843
2017-08-13,백산수2.0L,1,0,0,0
2017-08-14,백산수2.0L,1,0,1,913
2017-08-15,백산수2.0L,1,0,1,959
2017-08-16,백산수2.0L,1,0,1,696
2017-08-17,백산수2.0L,1,0,1,914
2017-08-18,백산수2.0L,1,0,1,906
2017-08-19,백산수2.0L,1,0,1,1503
2017-08-20,백산수2.0L,1,0,1,1209
2017-08-21,백산수2.0L,1,0,1,680
2017-08-22,백산수2.0L,1,0,1,744
2017-08-23,백산수2.0L,1,0,1,736
2017-08-24,백산수2.0L,1,0,1,742
2017-08-25,백산수2.0L,1,0,1,1081
2017-08-26,백산수2.0L,1,0,1,1628
2017-08-27,백산수2.0L,1,0,0,0
2017-08-28,백산수2.0L,1,0,1,798
2017-08-29,백산수2.0L,1,0,1,971
2017-08-30,백산수2.0L,1,0,1,876
2017-08-31,백산수2.0L,1,0,1,776
2017-09-01,백산수2.0L,1,0,1,853
2017-09-02,백산수2.0L,1,0,1,1207
2017-09-03,백산수2.0L,1,0,1,990
2017-09-04,백산수2.0L,1,0,1,745
2017-09-05,백산수2.0L,1,0,1,735
2017-09-06,백산수2.0L,1,0,1,538
2017-09-07,백산수2.0L,1,0,1,858
2017-09-08,백산수2.0L,1,0,1,959
2017-09-09,백산수2.0L,1,0,1,1722
2017-09-10,백산수2.0L,1,0,0,0
2017-09-11,백산수2.0L,1,0,1,792
2017-09-12,백산수2.0L,1,0,1,772
2017-09-13,백산수2.0L,1,0,1,629
2017-09-14,백산수2.0L,1,0,1,848
2017-09-15,백산수2.0L,1,0,1,767
2017-09-16,백산수2.0L,1,0,1,1310
2017-09-17,백산수2.0L,1,0,1,1210
2017-09-18,백산수2.0L,1,0,1,630
2017-09-19,백산수2.0L,1,0,1,705
2017-09-20,백산수2.0L,1,0,1,682
2017-09-21,백산수2.0L,1,0,1,939
2017-09-22,백산수2.0L,1,0,1,808
2017-09-23,백산수2.0L,1,0,1,1557
2017-09-24,백산수2.0L,1,0,0,0
2017-09-25,백산수2.0L,1,0,1,959
2017-09-26,백산수2.0L,1,0,1,806
2017-09-27,백산수2.0L,1,0,1,663
2017-09-28,백산수2.0L,1,0,1,986
2017-09-29,백산수2.0L,1,0,1,959
2017-09-30,백산수2.0L,1,0,1,1944
2017-10-01,백산수2.0L,1,0,1,2529
2017-10-02,백산수2.0L,1,0,1,1775
2017-10-03,백산수2.0L,1,0,1,1882
2017-10-04,백산수2.0L,1,0,1,772
2017-10-05,백산수2.0L,1,0,1,1225
2017-10-06,백산수2.0L,1,0,1,1128
2017-10-07,백산수2.0L,1,0,1,1223
2017-10-08,백산수2.0L,1,0,0,0
2017-10-09,백산수2.0L,1,0,1,1016
2017-10-10,백산수2.0L,1,0,1,921
2017-10-11,백산수2.0L,1,0,1,652
2017-10-12,백산수2.0L,1,0,1,393
2017-10-13,백산수2.0L,1,0,1,470
2017-10-14,백산수2.0L,1,0,1,750
2017-10-15,백산수2.0L,1,0,1,696
2017-10-16,백산수2.0L,1,0,1,496
2017-10-17,백산수2.0L,1,0,1,431
2017-10-18,백산수2.0L,1,0,1,336
2017-10-19,백산수2.0L,1,0,1,477
2017-10-20,백산수2.0L,1,0,1,321
2017-10-21,백산수2.0L,1,0,1,629
2017-10-22,백산수2.0L,1,0,0,0
2017-10-23,백산수2.0L,1,0,1,283
2017-10-24,백산수2.0L,1,0,1,341
2017-10-25,백산수2.0L,1,0,1,317
2017-10-26,백산수2.0L,1,0,1,1987
2017-10-27,백산수2.0L,1,0,1,1860
2017-10-28,백산수2.0L,1,0,1,2589
2017-10-29,백산수2.0L,1,0,1,2685
2017-10-30,백산수2.0L,1,0,1,407
2017-10-31,백산수2.0L,1,0,1,322
2017-11-01,백산수2.0L,1,0,1,274
2017-11-02,백산수2.0L,1,0,1,480
2017-11-03,백산수2.0L,1,0,1,406
2017-11-04,백산수2.0L,1,0,1,600
2017-11-05,백산수2.0L,1,0,1,516
2017-11-06,백산수2.0L,1,0,1,552
2017-11-07,백산수2.0L,1,0,1,295
2017-11-08,백산수2.0L,1,0,1,335
2017-11-09,백산수2.0L,1,0,1,460
2017-11-10,백산수2.0L,1,0,1,573
2017-11-11,백산수2.0L,1,0,1,1057
2017-11-12,백산수2.0L,1,0,0,0
2017-11-13,백산수2.0L,1,0,1,668
2017-11-14,백산수2.0L,1,0,1,624
2017-11-15,백산수2.0L,1,0,1,775
2017-11-16,백산수2.0L,1,0,1,608
2017-11-17,백산수2.0L,1,0,1,496
2017-11-18,백산수2.0L,1,0,1,1070
2017-11-19,백산수2.0L,1,0,1,1086
2017-11-20,백산수2.0L,1,0,1,549
2017-11-21,백산수2.0L,1,0,1,703
2017-11-22,백산수2.0L,1,0,1,572
2017-11-23,백산수2.0L,1,0,1,282
2017-11-24,백산수2.0L,1,0,1,423
2017-11-25,백산수2.0L,1,0,1,530
2017-11-26,백산수2.0L,1,0,0,0
2017-11-27,백산수2.0L,1,0,1,479
2017-11-28,백산수2.0L,1,0,1,474
2017-11-29,백산수2.0L,1,0,1,459
2017-11-30,백산수2.0L,1,0,1,369
2017-12-01,백산수2.0L,1,0,1,602
2017-12-02,백산수2.0L,1,0,1,1145
2017-12-03,백산수2.0L,1,0,1,766
2017-12-04,백산수2.0L,1,0,1,768
2017-12-05,백산수2.0L,1,0,1,497
2017-12-06,백산수2.0L,1,0,1,483
2017-12-07,백산수2.0L,1,0,1,560
2017-12-08,백산수2.0L,1,0,1,481
2017-12-09,백산수2.0L,1,0,1,1085
2017-12-10,백산수2.0L,1,0,0,0
2017-12-11,백산수2.0L,1,0,1,494
2017-12-12,백산수2.0L,1,0,1,704
2017-12-13,백산수2.0L,1,0,1,444
2017-12-14,백산수2.0L,1,0,1,309
2017-12-15,백산수2.0L,1,0,1,358
2017-12-16,백산수2.0L,1,0,1,504
2017-12-17,백산수2.0L,1,0,1,505
2017-12-18,백산수2.0L,1,0,1,341
2017-12-19,백산수2.0L,1,0,1,406
2017-12-20,백산수2.0L,1,0,1,441
2017-12-21,백산수2.0L,1,0,1,423
2017-12-22,백산수2.0L,1,0,1,479
2017-12-23,백산수2.0L,1,0,1,853
2017-12-24,백산수2.0L,1,0,0,0
2017-12-25,백산수2.0L,1,0,1,1023
2017-12-26,백산수2.0L,1,0,1,404
2017-12-27,백산수2.0L,1,0,1,368
2017-12-28,백산수2.0L,1,0,1,649
2017-12-29,백산수2.0L,1,0,1,808
2017-12-30,백산수2.0L,1,0,1,1273
2017-12-31,백산수2.0L,1,0,1,1126
2018-01-01,백산수2.0L,1,0,1,1337
2018-01-02,백산수2.0L,1,0,1,715
2018-01-03,백산수2.0L,1,0,1,1304
2018-01-04,백산수2.0L,1,0,1,845
2018-01-05,백산수2.0L,1,0,1,827
2018-01-06,백산수2.0L,1,0,1,975
2018-01-07,백산수2.0L,1,0,1,1020
2018-01-08,백산수2.0L,1,0,1,456
2018-01-09,백산수2.0L,1,0,1,437
2018-01-10,백산수2.0L,1,0,1,726
2018-01-11,백산수2.0L,1,0,1,722
2018-01-12,백산수2.0L,1,0,1,753
2018-01-13,백산수2.0L,1,0,1,1438
2018-01-14,백산수2.0L,1,0,0,0
2018-01-15,백산수2.0L,1,0,1,809
2018-01-16,백산수2.0L,1,0,1,340
2018-01-17,백산수2.0L,1,0,1,685
2018-01-18,백산수2.0L,1,0,1,374
2018-01-19,백산수2.0L,1,0,1,532
2018-01-20,백산수2.0L,1,0,1,680
2018-01-21,백산수2.0L,1,0,1,516
2018-01-22,백산수2.0L,1,0,1,271
2018-01-23,백산수2.0L,1,0,1,161
2018-01-24,백산수2.0L,1,0,1,294
2018-01-25,백산수2.0L,1,0,1,355
2018-01-26,백산수2.0L,1,0,1,483
2018-01-27,백산수2.0L,1,0,1,777
2018-01-28,백산수2.0L,1,0,0,0
2018-01-29,백산수2.0L,1,0,1,403
2018-01-30,백산수2.0L,1,0,1,537
2018-01-31,백산수2.0L,1,0,1,394
2018-02-01,백산수2.0L,1,0,1,461
2018-02-02,백산수2.0L,1,0,1,560
2018-02-03,백산수2.0L,1,0,1,938
2018-02-04,백산수2.0L,1,0,1,852
2018-02-05,백산수2.0L,1,0,1,548
2018-02-06,백산수2.0L,1,0,1,713
2018-02-07,백산수2.0L,1,0,1,688
2018-02-08,백산수2.0L,1,0,1,660
2018-02-09,백산수2.0L,1,0,1,539
2018-02-10,백산수2.0L,1,0,1,947
2018-02-11,백산수2.0L,1,0,0,0
2018-02-12,백산수2.0L,1,0,1,612
2018-02-13,백산수2.0L,1,0,1,816
2018-02-14,백산수2.0L,1,0,1,1099
2018-02-15,백산수2.0L,1,0,1,1796
2018-02-16,백산수2.0L,1,0,1,385
2018-02-17,백산수2.0L,1,0,1,572
2018-02-18,백산수2.0L,1,0,1,532
2018-02-19,백산수2.0L,1,0,1,578
2018-02-20,백산수2.0L,1,0,1,499
2018-02-21,백산수2.0L,1,0,1,529
2018-02-22,백산수2.0L,1,0,1,658
2018-02-23,백산수2.0L,1,0,1,557
2018-02-24,백산수2.0L,1,0,1,1176
2018-02-25,백산수2.0L,1,0,0,0
2018-02-26,백산수2.0L,1,0,1,492
2018-02-27,백산수2.0L,1,0,1,572
2018-02-28,백산수2.0L,1,0,1,416
2018-03-01,백산수2.0L,1,0,1,2334
2018-03-02,백산수2.0L,1,0,1,1921
2018-03-03,백산수2.0L,1,0,1,2311
2018-03-04,백산수2.0L,1,0,1,1646
2018-03-05,백산수2.0L,1,0,1,590
2018-03-06,백산수2.0L,1,0,1,790
2018-03-07,백산수2.0L,1,0,1,393
2018-03-08,백산수2.0L,1,0,1,204
2018-03-09,백산수2.0L,1,0,1,555
2018-03-10,백산수2.0L,1,0,1,762
2018-03-11,백산수2.0L,1,0,0,0
2018-03-12,백산수2.0L,1,0,1,720
2018-03-13,백산수2.0L,1,0,1,477
2018-03-14,백산수2.0L,1,0,1,707
2018-03-15,백산수2.0L,1,0,1,393
2018-03-16,백산수2.0L,1,0,1,397
2018-03-17,백산수2.0L,1,0,1,566
2018-03-18,백산수2.0L,1,0,1,456
2018-03-19,백산수2.0L,1,0,1,227
2018-03-20,백산수2.0L,1,0,1,253
2018-03-21,백산수2.0L,1,0,1,319
2018-03-22,백산수2.0L,1,0,1,485
2018-03-23,백산수2.0L,1,0,1,399
2018-03-24,백산수2.0L,1,0,1,641
2018-03-25,백산수2.0L,1,0,0,0
2018-03-26,백산수2.0L,1,0,1,450
2018-03-27,백산수2.0L,1,0,1,437
2018-03-28,백산수2.0L,1,0,1,291
2018-03-29,백산수2.0L,1,0,1,354
2018-03-30,백산수2.0L,1,0,1,572
2018-03-31,백산수2.0L,1,0,1,787
2018-04-01,백산수2.0L,1,0,1,953
2018-04-02,백산수2.0L,1,0,1,419
2018-04-03,백산수2.0L,1,0,1,414
2018-04-04,백산수2.0L,1,0,1,402
2018-04-05,백산수2.0L,1,0,1,492
2018-04-06,백산수2.0L,1,0,1,584
2018-04-07,백산수2.0L,1,0,1,969
2018-04-08,백산수2.0L,1,0,0,0
2018-04-09,백산수2.0L,1,0,1,809
2018-04-10,백산수2.0L,1,0,1,443
2018-04-11,백산수2.0L,1,0,1,377
2018-04-12,백산수2.0L,1,0,1,678
2018-04-13,백산수2.0L,1,0,1,638
2018-04-14,백산수2.0L,1,0,1,802
2018-04-15,백산수2.0L,1,0,1,974
2018-04-16,백산수2.0L,1,0,1,467
